line_id,order_id,product_id,product_name,category,quantity,unit_price,line_total
23642,109388,1003,Portable Charger,Electronics,1,226.79,226.79
28623,111361,1103,Hand Cream Set,Beauty & Health,1,29.28,29.28
7577,102959,1146,Polo Shirt,Clothing & Accessories,1,10.23,10.23
47307,117779,1010,Digital Thermometer,Electronics,1,246.78,246.78
19476,107739,1005,Webcam HD,Electronics,1,140.61,140.61
34521,113368,1114,Magnesium Tablets,Beauty & Health,3,30.14,90.42
21551,108550,1024,Smart Watch Band,Electronics,1,52.67,52.67
22099,108766,1118,Eye Mask Sleep,Beauty & Health,1,16.76,16.76
10237,104038,1139,Watch Strap Nylon,Clothing & Accessories,1,16.96,16.96
18189,107218,1081,Dumbbell Set 5kg,Sports & Outdoors,1,19.67,19.67
46822,117607,1097,Insulated Flask,Sports & Outdoors,1,38.98,38.98
20620,108167,1020,Power Strip 6-outlet,Electronics,1,261.11,261.11
37851,114517,1139,Watch Strap Nylon,Clothing & Accessories,2,16.96,33.92
25089,109973,1091,Tennis Balls 3-Pack,Sports & Outdoors,3,90.74,272.22
25354,110078,1132,Canvas Backpack,Clothing & Accessories,2,34.02,68.04
34129,113237,1033,Deep Work,Books,1,30.76,30.76
13226,105220,1135,Scarf Lightweight,Clothing & Accessories,1,52.51,52.51
34902,113492,1149,Crossbody Bag,Clothing & Accessories,2,37.8,75.6
36775,114143,1024,Smart Watch Band,Electronics,1,52.67,52.67
5345,102083,1047,The Black Swan,Books,3,29.39,88.17
21671,108599,1016,Phone Stand,Electronics,1,246.15,246.15
40415,115384,1068,Water Filter Pitcher,Home & Kitchen,1,16.77,16.77
22227,108814,1095,Compression Sleeves,Sports & Outdoors,1,32.54,32.54
16361,106473,1134,Beanie Hat Knit,Clothing & Accessories,2,49.76,99.52
36254,113959,1133,Waterproof Jacket,Clothing & Accessories,1,,
13951,105519,1011,Action Camera,Electronics,3,245.79,737.37
29250,111570,1002,USB-C Hub,Electronics,3,100.36,301.08
12648,104985,1039,How Charts Lie,Books,1,32.69,32.69
12910,105093,1129,Baseball Cap,Clothing & Accessories,2,14.76,29.52
6356,102473,1076,Yoga Mat 6mm,Sports & Outdoors,1,119.48,119.48
7535,102940,1022,Tablet Stylus,Electronics,1,87.44,87.44
2733,101064,1073,Wall Clock Minimal,Home & Kitchen,3,43.43,130.29
7878,103080,1146,Polo Shirt,Clothing & Accessories,1,10.23,10.23
10025,103949,1032,Thinking Fast and Slow,Books,1,23.04,23.04
38821,114833,1089,Ab Wheel Roller,Sports & Outdoors,3,22.47,67.41
12049,104740,1008,LED Desk Lamp,Electronics,2,203.07,406.14
3431,101353,1084,Swim Goggles,Sports & Outdoors,2,37.7,75.4
27228,110819,1118,Eye Mask Sleep,Beauty & Health,1,16.76,16.76
2814,101094,1104,Lip Balm 3-Pack,Beauty & Health,3,25.05,75.15
16950,106705,1008,LED Desk Lamp,Electronics,2,203.07,406.14
20355,108073,1024,Smart Watch Band,Electronics,1,52.67,52.67
27467,110911,1132,Canvas Backpack,Clothing & Accessories,2,34.02,68.04
35743,113779,1046,Freakonomics,Books,1,10.96,10.96
2766,101076,1013,HDMI Cable 2m,Electronics,1,287.28,287.28
34270,113280,1107,Electric Toothbrush,Beauty & Health,1,27.75,27.75
47179,117734,1146,Polo Shirt,Clothing & Accessories,2,10.23,20.46
25224,110024,1001,Wireless Earbuds,Electronics,1,200.2,200.2
34394,113324,1145,Workout Leggings,Clothing & Accessories,1,37.53,37.53
10266,104049,1121,Teeth Whitening Strips,Beauty & Health,1,25.96,25.96
42449,116092,1080,Foam Roller,Sports & Outdoors,1,36.85,36.85
36632,114096,1087,Camping Mug,Sports & Outdoors,1,63.05,63.05
12262,104826,1073,Wall Clock Minimal,Home & Kitchen,3,43.43,130.29
45877,117270,1100,Sports Tape Roll,Sports & Outdoors,3,119.92,359.76
27962,111113,1066,Baking Sheet Pack,Home & Kitchen,1,34.29,34.29
40456,115399,1120,Massage Ball Set,Beauty & Health,1,34.73,34.73
6262,102438,1039,How Charts Lie,Books,3,32.69,98.07
24458,109721,1131,Leather Belt,Clothing & Accessories,1,67.26,67.26
28958,111471,1071,Candle Set Scented,Home & Kitchen,2,47.55,95.1
37678,114459,1071,Candle Set Scented,Home & Kitchen,1,47.55,47.55
33538,113041,1060,Dish Drying Rack,Home & Kitchen,1,58.11,58.11
24501,109740,1148,Denim Jacket,Clothing & Accessories,3,58.18,174.54
34588,113391,1036,Storytelling with Data,Books,1,13.7,13.7
39681,115129,1028,Clean Code,Books,1,25.5,25.5
20717,108205,1044,Measure What Matters,Books,1,34.93,34.93
41885,115890,1145,Workout Leggings,Clothing & Accessories,1,37.53,37.53
36057,113889,1073,Wall Clock Minimal,Home & Kitchen,1,43.43,43.43
8346,103271,1002,USB-C Hub,Electronics,1,100.36,100.36
4777,101872,1003,Portable Charger,Electronics,2,,
10210,104026,1113,Vitamin D Supplements,Beauty & Health,1,7.86,7.86
32600,112717,1116,First Aid Kit Basic,Beauty & Health,1,9.01,9.01
32221,112585,1017,Laptop Cooling Pad,Electronics,2,171.93,343.86
15002,105929,1131,Leather Belt,Clothing & Accessories,1,67.26,67.26
35513,113698,1077,Resistance Band Set,Sports & Outdoors,2,59.31,118.62
23591,109366,1032,Thinking Fast and Slow,Books,2,23.04,46.08
34613,113400,1083,Cycling Gloves,Sports & Outdoors,3,104.84,314.52
500,100192,1142,Swim Shorts,Clothing & Accessories,1,51.23,51.23
2696,101051,1150,Bucket Hat,Clothing & Accessories,1,14.89,14.89
33132,112895,1040,Naked Statistics,Books,2,15.15,30.3
10207,104025,1044,Measure What Matters,Books,1,34.93,34.93
1697,100660,1039,How Charts Lie,Books,1,32.69,32.69
18293,107259,1096,Gym Bag 40L,Sports & Outdoors,1,57.56,57.56
23540,109343,1147,Linen Shirt,Clothing & Accessories,1,51.41,51.41
30902,112135,1136,Gloves Touchscreen,Clothing & Accessories,1,63.11,63.11
32612,112721,1149,Crossbody Bag,Clothing & Accessories,1,37.8,37.8
26001,110325,1075,LED String Lights,Home & Kitchen,1,25.89,25.89
37356,114346,1103,Hand Cream Set,Beauty & Health,1,29.28,29.28
36434,114021,1024,Smart Watch Band,Electronics,1,52.67,52.67
47270,117766,1136,Gloves Touchscreen,Clothing & Accessories,2,63.11,126.22
30188,111898,1119,Essential Oil Set,Beauty & Health,1,49.51,49.51
28915,111454,1075,LED String Lights,Home & Kitchen,1,25.89,25.89
40916,115556,1115,Protein Bars 12-Pack,Beauty & Health,1,12.87,12.87
40011,115243,1103,Hand Cream Set,Beauty & Health,1,29.28,29.28
599,100230,1080,Foam Roller,Sports & Outdoors,2,36.85,73.7
17249,106827,1026,Python Crash Course,Books,1,17.99,17.99
9680,103814,1106,Nail Clipper Set,Beauty & Health,1,18.26,18.26
18983,107534,1122,Cotton Pads 100pk,Beauty & Health,3,31.14,93.42
39108,114932,1085,Hiking Socks 3-Pack,Sports & Outdoors,1,35.14,35.14
25771,110234,1041,Data Smart,Books,1,23.16,23.16
19082,107580,1084,Swim Goggles,Sports & Outdoors,2,37.7,75.4
42729,116186,1097,Insulated Flask,Sports & Outdoors,1,38.98,38.98
14533,105744,1068,Water Filter Pitcher,Home & Kitchen,2,16.77,33.54
45575,117166,1115,Protein Bars 12-Pack,Beauty & Health,1,12.87,12.87
9140,103595,1021,Noise Cancelling Headphones,Electronics,1,218.05,218.05
32983,112848,1068,Water Filter Pitcher,Home & Kitchen,2,,
24176,109604,1085,Hiking Socks 3-Pack,Sports & Outdoors,1,35.14,35.14
32427,112657,1140,Tote Bag Canvas,Clothing & Accessories,1,27.7,27.7
5593,102181,1101,Face Moisturizer 50ml,Beauty & Health,1,,
17292,106846,1025,Ring Light,Electronics,1,199.18,199.18
36954,114210,1028,Clean Code,Books,1,25.5,25.5
1348,100532,1107,Electric Toothbrush,Beauty & Health,1,27.75,27.75
19138,107604,1027,Data Science Handbook,Books,3,15.21,45.63
42935,116259,1131,Leather Belt,Clothing & Accessories,1,67.26,67.26
5881,102295,1115,Protein Bars 12-Pack,Beauty & Health,1,12.87,12.87
17210,106813,1045,Good Strategy Bad Strategy,Books,1,10.45,10.45
47290,117773,1101,Face Moisturizer 50ml,Beauty & Health,1,53.45,53.45
37173,114286,1085,Hiking Socks 3-Pack,Sports & Outdoors,1,35.14,35.14
12161,104788,1057,Kitchen Scale Digital,Home & Kitchen,1,49.55,49.55
40982,115579,1082,Running Armband,Sports & Outdoors,1,36.73,36.73
30672,112064,1039,How Charts Lie,Books,1,32.69,32.69
40184,115303,1017,Laptop Cooling Pad,Electronics,2,,
12757,105030,1009,Smart Plug,Electronics,1,85.4,85.4
16721,106614,1135,Scarf Lightweight,Clothing & Accessories,2,52.51,105.02
2166,100836,1012,E-Reader Case,Electronics,1,118.23,118.23
7798,103052,1033,Deep Work,Books,1,30.76,30.76
2789,101085,1023,Mini Projector,Electronics,2,46.86,93.72
30357,111951,1075,LED String Lights,Home & Kitchen,1,25.89,25.89
2783,101084,1002,USB-C Hub,Electronics,1,100.36,100.36
38730,114802,1040,Naked Statistics,Books,2,15.15,30.3
15207,106010,1147,Linen Shirt,Clothing & Accessories,1,51.41,51.41
27668,110994,1005,Webcam HD,Electronics,3,140.61,421.83
38772,114816,1064,Measuring Cup Set,Home & Kitchen,3,11.54,34.62
11360,104476,1106,Nail Clipper Set,Beauty & Health,1,18.26,18.26
42981,116275,1105,Hair Brush Detangling,Beauty & Health,1,23.95,23.95
4047,101591,1044,Measure What Matters,Books,1,34.93,34.93
25788,110240,1089,Ab Wheel Roller,Sports & Outdoors,1,22.47,22.47
45796,117243,1056,Cutting Board Bamboo,Home & Kitchen,2,79.19,158.38
32950,112838,1083,Cycling Gloves,Sports & Outdoors,2,104.84,209.68
23513,109334,1052,Salt, Pepper & Spice Rack,Home & Kitchen,1,63.86,63.86
44412,116769,1007,Gaming Mouse,Electronics,2,32.27,64.54
18529,107349,1020,Power Strip 6-outlet,Electronics,1,261.11,261.11
42864,116231,1063,Ice Cube Tray Silicone,Home & Kitchen,2,10.05,20.1
38147,114611,1077,Resistance Band Set,Sports & Outdoors,1,59.31,59.31
7432,102899,1144,Slippers Memory Foam,Clothing & Accessories,2,65.0,130.0
4340,101708,1043,The Lean Startup,Books,1,18.78,18.78
31364,112292,1097,Insulated Flask,Sports & Outdoors,1,38.98,38.98
24700,109825,1098,Trekking Poles,Sports & Outdoors,1,59.86,59.86
33983,113188,1043,The Lean Startup,Books,1,18.78,18.78
2851,101109,1133,Waterproof Jacket,Clothing & Accessories,1,64.19,64.19
45704,117209,1078,Jump Rope Speed,Sports & Outdoors,1,25.07,25.07
39334,115006,1065,Mixing Bowl Set,Home & Kitchen,2,79.42,158.84
7917,103095,1038,Algorithms to Live By,Books,1,25.7,25.7
35657,113748,1126,Cotton T-Shirt Basic,Clothing & Accessories,1,30.55,30.55
1338,100528,1113,Vitamin D Supplements,Beauty & Health,1,7.86,7.86
26674,110597,1082,Running Armband,Sports & Outdoors,1,36.73,36.73
18433,107310,1139,Watch Strap Nylon,Clothing & Accessories,1,16.96,16.96
18605,107379,1065,Mixing Bowl Set,Home & Kitchen,2,79.42,158.84
18219,107228,1058,Food Storage Containers,Home & Kitchen,1,82.1,82.1
40256,115325,1149,Crossbody Bag,Clothing & Accessories,1,37.8,37.8
35103,113563,1134,Beanie Hat Knit,Clothing & Accessories,2,49.76,99.52
30126,111878,1003,Portable Charger,Electronics,2,226.79,453.58
12655,104986,1073,Wall Clock Minimal,Home & Kitchen,2,43.43,86.86
13344,105269,1012,E-Reader Case,Electronics,1,118.23,118.23
26027,110336,1096,Gym Bag 40L,Sports & Outdoors,3,57.56,172.68
7276,102835,1016,Phone Stand,Electronics,1,246.15,246.15
10827,104263,1129,Baseball Cap,Clothing & Accessories,1,14.76,14.76
21279,108438,1140,Tote Bag Canvas,Clothing & Accessories,3,27.7,83.1
14198,105611,1050,Range,Books,1,34.22,34.22
35729,113773,1014,Wireless Mouse,Electronics,2,50.41,100.82
8618,103383,1076,Yoga Mat 6mm,Sports & Outdoors,1,119.48,119.48
19799,107863,1115,Protein Bars 12-Pack,Beauty & Health,1,12.87,12.87
34838,113472,1001,Wireless Earbuds,Electronics,1,200.2,200.2
35484,113688,1080,Foam Roller,Sports & Outdoors,1,36.85,36.85
7757,103035,1082,Running Armband,Sports & Outdoors,1,36.73,36.73
34847,113475,1026,Python Crash Course,Books,1,17.99,17.99
8936,103509,1126,Cotton T-Shirt Basic,Clothing & Accessories,2,,
41712,115835,1038,Algorithms to Live By,Books,3,25.7,77.1
30195,111900,1036,Storytelling with Data,Books,1,13.7,13.7
40154,115293,1060,Dish Drying Rack,Home & Kitchen,3,58.11,174.33
42804,116210,1132,Canvas Backpack,Clothing & Accessories,1,34.02,34.02
45038,116985,1032,Thinking Fast and Slow,Books,2,23.04,46.08
1061,100418,1062,Wine Opener Set,Home & Kitchen,2,71.51,143.02
27038,110739,1071,Candle Set Scented,Home & Kitchen,1,47.55,47.55
7926,103098,1112,Deodorant Roll-On,Beauty & Health,1,32.11,32.11
583,100223,1132,Canvas Backpack,Clothing & Accessories,1,34.02,34.02
31458,112324,1051,Knife, Fork & Spoon Set,Home & Kitchen,2,10.91,21.82
2351,100911,1049,Factfulness,Books,1,34.9,34.9
21038,108337,1110,Body Lotion 200ml,Beauty & Health,3,12.74,38.22
23688,109411,1033,Deep Work,Books,1,30.76,30.76
37574,114425,1046,Freakonomics,Books,1,10.96,10.96
15937,106303,1149,Crossbody Bag,Clothing & Accessories,1,37.8,37.8
9634,103799,1093,Frisbee,Sports & Outdoors,1,55.48,55.48
41360,115714,1095,Compression Sleeves,Sports & Outdoors,1,32.54,32.54
8549,103355,1036,Storytelling with Data,Books,2,13.7,27.4
2274,100879,1133,Waterproof Jacket,Clothing & Accessories,2,64.19,128.38
14816,105853,1104,Lip Balm 3-Pack,Beauty & Health,1,25.05,25.05
20475,108118,1105,Hair Brush Detangling,Beauty & Health,1,23.95,23.95
41978,115921,1013,HDMI Cable 2m,Electronics,1,287.28,287.28
30196,111900,1050,Range,Books,2,34.22,68.44
13535,105349,1106,Nail Clipper Set,Beauty & Health,1,18.26,18.26
42391,116067,1032,Thinking Fast and Slow,Books,1,23.04,23.04
9538,103760,1147,Linen Shirt,Clothing & Accessories,1,51.41,51.41
34471,113349,1066,Baking Sheet Pack,Home & Kitchen,1,34.29,34.29
29854,111786,1131,Leather Belt,Clothing & Accessories,1,67.26,67.26
44547,116811,1046,Freakonomics,Books,2,10.96,21.92
30237,111912,1120,Massage Ball Set,Beauty & Health,3,34.73,104.19
8465,103321,1070,Travel Mug 500ml,Home & Kitchen,1,70.5,70.5
16092,106363,1065,Mixing Bowl Set,Home & Kitchen,1,79.42,79.42
1866,100726,1137,Umbrella Compact,Clothing & Accessories,1,53.12,53.12
42377,116061,1023,Mini Projector,Electronics,1,46.86,46.86
260,100100,1122,Cotton Pads 100pk,Beauty & Health,1,31.14,31.14
35869,113822,1048,Sapiens,Books,2,9.72,19.44
28869,111440,1075,LED String Lights,Home & Kitchen,1,25.89,25.89
20742,108216,1011,Action Camera,Electronics,1,245.79,245.79
30158,111888,1100,Sports Tape Roll,Sports & Outdoors,1,119.92,119.92
46940,117647,1042,Business Model Generation,Books,2,23.78,47.56
7484,102918,1030,SQL in 10 Minutes,Books,1,12.41,12.41
32982,112848,1142,Swim Shorts,Clothing & Accessories,1,51.23,51.23
34084,113222,1085,Hiking Socks 3-Pack,Sports & Outdoors,1,35.14,35.14
6681,102599,1101,Face Moisturizer 50ml,Beauty & Health,1,53.45,53.45
43423,116423,1144,Slippers Memory Foam,Clothing & Accessories,1,65.0,65.0
17309,106853,1043,The Lean Startup,Books,1,18.78,18.78
10017,103945,1052,"Salt, Pepper & Spice Rack",Home & Kitchen,2,63.86,127.72
23226,109218,1102,Sunscreen SPF50,Beauty & Health,2,47.43,94.86
24413,109703,1090,Pull-Up Bar,Sports & Outdoors,1,57.75,57.75
29289,111587,1068,Water Filter Pitcher,Home & Kitchen,1,16.77,16.77
22101,108766,1080,Foam Roller,Sports & Outdoors,3,36.85,110.55
20140,107994,1149,Crossbody Bag,Clothing & Accessories,1,37.8,37.8
10532,104153,1114,Magnesium Tablets,Beauty & Health,1,30.14,30.14
11918,104693,1093,Frisbee,Sports & Outdoors,1,55.48,55.48
10944,104310,1132,Canvas Backpack,Clothing & Accessories,2,34.02,68.04
17728,107033,1007,Gaming Mouse,Electronics,1,32.27,32.27
10924,104302,1126,Cotton T-Shirt Basic,Clothing & Accessories,1,30.55,30.55
21913,108696,1119,Essential Oil Set,Beauty & Health,2,49.51,99.02
7638,102984,1107,Electric Toothbrush,Beauty & Health,1,27.75,27.75
37157,114279,1129,Baseball Cap,Clothing & Accessories,1,14.76,14.76
6447,102512,1023,Mini Projector,Electronics,2,46.86,93.72
31112,112200,1003,Portable Charger,Electronics,1,226.79,226.79
19251,107650,1094,Cooling Towel,Sports & Outdoors,1,105.06,105.06
3721,101463,1118,Eye Mask Sleep,Beauty & Health,1,16.76,16.76
11782,104645,1020,Power Strip 6-outlet,Electronics,1,261.11,261.11
8158,103195,1070,Travel Mug 500ml,Home & Kitchen,3,70.5,211.5
30954,112151,1016,Phone Stand,Electronics,1,246.15,246.15
13212,105215,1112,Deodorant Roll-On,Beauty & Health,1,32.11,32.11
8699,103419,1001,Wireless Earbuds,Electronics,3,,
674,100257,1144,Slippers Memory Foam,Clothing & Accessories,2,65.0,130.0
47661,117903,1089,Ab Wheel Roller,Sports & Outdoors,1,22.47,22.47
14499,105728,1014,Wireless Mouse,Electronics,1,50.41,50.41
40548,115430,1035,Designing Data-Intensive Apps,Books,1,16.52,16.52
5272,102058,1081,Dumbbell Set 5kg,Sports & Outdoors,1,19.67,19.67
14272,105640,1091,Tennis Balls 3-Pack,Sports & Outdoors,1,90.74,90.74
27282,110841,1125,Tweezers Precision,Beauty & Health,1,38.58,38.58
27691,111003,1085,Hiking Socks 3-Pack,Sports & Outdoors,1,35.14,35.14
37463,114384,1050,Range,Books,1,34.22,34.22
39641,115113,1137,Umbrella Compact,Clothing & Accessories,1,53.12,53.12
24961,109924,1080,Foam Roller,Sports & Outdoors,2,36.85,73.7
31052,112180,1013,HDMI Cable 2m,Electronics,1,287.28,287.28
37541,114412,1102,Sunscreen SPF50,Beauty & Health,1,47.43,47.43
44522,116803,1047,The Black Swan,Books,1,29.39,29.39
25776,110236,1064,Measuring Cup Set,Home & Kitchen,1,11.54,11.54
34843,113473,1022,Tablet Stylus,Electronics,3,87.44,262.32
39756,115152,1100,Sports Tape Roll,Sports & Outdoors,1,119.92,119.92
6866,102672,1069,Lunch Box Insulated,Home & Kitchen,1,15.47,15.47
35026,113535,1063,Ice Cube Tray Silicone,Home & Kitchen,1,10.05,10.05
5961,102329,1010,Digital Thermometer,Electronics,1,246.78,246.78
44261,116717,1015,USB Flash Drive 64GB,Electronics,1,257.21,257.21
17925,107112,1114,Magnesium Tablets,Beauty & Health,1,30.14,30.14
2567,100997,1139,Watch Strap Nylon,Clothing & Accessories,3,16.96,50.88
47434,117827,1030,SQL in 10 Minutes,Books,1,12.41,12.41
6301,102452,1007,Gaming Mouse,Electronics,1,32.27,32.27
4222,101660,1087,Camping Mug,Sports & Outdoors,2,63.05,126.1
23414,109296,1050,Range,Books,2,34.22,68.44
14308,105656,1094,Cooling Towel,Sports & Outdoors,1,105.06,105.06
28204,111201,1149,Crossbody Bag,Clothing & Accessories,1,37.8,37.8
21459,108513,1123,Hairband Set Elastic,Beauty & Health,3,15.21,45.63
20199,108017,1011,Action Camera,Electronics,1,245.79,245.79
31850,112456,1103,Hand Cream Set,Beauty & Health,1,29.28,29.28
41128,115633,1120,Massage Ball Set,Beauty & Health,1,34.73,34.73
4885,101912,1047,The Black Swan,Books,1,29.39,29.39
41634,115806,1009,Smart Plug,Electronics,2,85.4,170.8
36406,114010,1123,Hairband Set Elastic,Beauty & Health,1,15.21,15.21
36214,113947,1100,Sports Tape Roll,Sports & Outdoors,1,119.92,119.92
39900,115206,1009,Smart Plug,Electronics,1,85.4,85.4
1776,100694,1106,Nail Clipper Set,Beauty & Health,2,18.26,36.52
8805,103460,1088,Fitness Tracker Band,Sports & Outdoors,2,99.21,198.42
42291,116029,1010,Digital Thermometer,Electronics,3,246.78,740.34
32479,112677,1108,Dental Floss 6-Pack,Beauty & Health,1,52.87,52.87
24648,109804,1044,Measure What Matters,Books,1,34.93,34.93
24137,109591,1145,Workout Leggings,Clothing & Accessories,2,37.53,75.06
37361,114348,1099,Bike Light Set,Sports & Outdoors,1,71.44,71.44
38056,114581,1139,Watch Strap Nylon,Clothing & Accessories,1,16.96,16.96
46144,117367,1004,Bluetooth Speaker,Electronics,2,269.46,538.92
41998,115926,1122,Cotton Pads 100pk,Beauty & Health,1,31.14,31.14
40434,115390,1080,Foam Roller,Sports & Outdoors,1,36.85,36.85
1817,100709,1011,Action Camera,Electronics,1,245.79,245.79
40765,115504,1108,Dental Floss 6-Pack,Beauty & Health,1,52.87,52.87
21997,108727,1134,Beanie Hat Knit,Clothing & Accessories,1,49.76,49.76
19149,107608,1027,Data Science Handbook,Books,1,15.21,15.21
1518,100595,1039,How Charts Lie,Books,1,32.69,32.69
36872,114180,1081,Dumbbell Set 5kg,Sports & Outdoors,1,,
280,100110,1101,Face Moisturizer 50ml,Beauty & Health,2,53.45,106.9
5966,102330,1120,Massage Ball Set,Beauty & Health,1,34.73,34.73
5134,102008,1047,The Black Swan,Books,1,29.39,29.39
38633,114771,1084,Swim Goggles,Sports & Outdoors,1,37.7,37.7
38966,114884,1110,Body Lotion 200ml,Beauty & Health,1,12.74,12.74
6564,102554,1052,Salt, Pepper & Spice Rack,Home & Kitchen,2,63.86,127.72
3403,101340,1072,Photo Frame 20x30,Home & Kitchen,1,30.94,30.94
25899,110286,1055,Blender 600W,Home & Kitchen,2,45.84,91.68
21683,108603,1064,Measuring Cup Set,Home & Kitchen,2,11.54,23.08
43887,116594,1002,USB-C Hub,Electronics,1,100.36,100.36
18560,107360,1043,The Lean Startup,Books,1,18.78,18.78
497,100191,1086,Headlamp LED,Sports & Outdoors,2,113.04,226.08
25146,109994,1001,Wireless Earbuds,Electronics,1,200.2,200.2
24684,109819,1104,Lip Balm 3-Pack,Beauty & Health,1,25.05,25.05
1883,100733,1021,Noise Cancelling Headphones,Electronics,2,218.05,436.1
8811,103463,1113,Vitamin D Supplements,Beauty & Health,1,7.86,7.86
28375,111272,1065,Mixing Bowl Set,Home & Kitchen,1,79.42,79.42
32994,112853,1017,Laptop Cooling Pad,Electronics,1,171.93,171.93
44026,116641,1023,Mini Projector,Electronics,1,46.86,46.86
32585,112713,1084,Swim Goggles,Sports & Outdoors,1,37.7,37.7
19691,107822,1105,Hair Brush Detangling,Beauty & Health,1,23.95,23.95
3349,101318,1048,Sapiens,Books,1,9.72,9.72
45435,117117,1046,Freakonomics,Books,1,,
14726,105819,1057,Kitchen Scale Digital,Home & Kitchen,1,49.55,49.55
37212,114300,1038,Algorithms to Live By,Books,1,25.7,25.7
33156,112907,1002,USB-C Hub,Electronics,2,100.36,200.72
27578,110959,1041,Data Smart,Books,3,23.16,69.48
26077,110357,1014,Wireless Mouse,Electronics,2,50.41,100.82
8711,103423,1129,Baseball Cap,Clothing & Accessories,1,14.76,14.76
4855,101902,1092,Badminton Set,Sports & Outdoors,1,118.29,118.29
6976,102714,1028,Clean Code,Books,2,25.5,51.0
23760,109437,1001,Wireless Earbuds,Electronics,1,200.2,200.2
43751,116540,1093,Frisbee,Sports & Outdoors,2,55.48,110.96
27540,110942,1050,Range,Books,2,34.22,68.44
27868,111073,1113,Vitamin D Supplements,Beauty & Health,2,7.86,15.72
8004,103130,1022,Tablet Stylus,Electronics,1,87.44,87.44
5233,102043,1047,The Black Swan,Books,1,29.39,29.39
44627,116839,1087,Camping Mug,Sports & Outdoors,1,63.05,63.05
9872,103890,1110,Body Lotion 200ml,Beauty & Health,1,12.74,12.74
15894,106290,1045,Good Strategy Bad Strategy,Books,1,10.45,10.45
12596,104963,1070,Travel Mug 500ml,Home & Kitchen,1,70.5,70.5
18944,107515,1036,Storytelling with Data,Books,1,13.7,13.7
12435,104898,1144,Slippers Memory Foam,Clothing & Accessories,1,65.0,65.0
12519,104934,1077,Resistance Band Set,Sports & Outdoors,3,59.31,177.93
10419,104114,1019,Car Phone Mount,Electronics,1,252.26,252.26
13954,105521,1006,Mechanical Keyboard,Electronics,1,84.91,84.91
47221,117748,1038,Algorithms to Live By,Books,3,25.7,77.1
46639,117545,1093,Frisbee,Sports & Outdoors,1,55.48,55.48
7739,103028,1022,Tablet Stylus,Electronics,3,87.44,262.32
14683,105804,1034,The Art of Statistics,Books,1,14.18,14.18
15738,106229,1133,Waterproof Jacket,Clothing & Accessories,1,64.19,64.19
33912,113168,1026,Python Crash Course,Books,1,17.99,17.99
18746,107436,1144,Slippers Memory Foam,Clothing & Accessories,1,65.0,65.0
19656,107810,1144,Slippers Memory Foam,Clothing & Accessories,1,65.0,65.0
8656,103398,1076,Yoga Mat 6mm,Sports & Outdoors,1,119.48,119.48
6261,102438,1040,Naked Statistics,Books,1,15.15,15.15
8400,103294,1106,Nail Clipper Set,Beauty & Health,1,18.26,18.26
12240,104814,1088,Fitness Tracker Band,Sports & Outdoors,2,99.21,198.42
37684,114461,1102,Sunscreen SPF50,Beauty & Health,1,47.43,47.43
25078,109970,1098,Trekking Poles,Sports & Outdoors,2,59.86,119.72
17704,107020,1057,Kitchen Scale Digital,Home & Kitchen,1,49.55,49.55
20752,108221,1147,Linen Shirt,Clothing & Accessories,1,51.41,51.41
23471,109317,1063,Ice Cube Tray Silicone,Home & Kitchen,1,10.05,10.05
13901,105496,1149,Crossbody Bag,Clothing & Accessories,1,37.8,37.8
19665,107811,1066,Baking Sheet Pack,Home & Kitchen,1,34.29,34.29
15981,106318,1094,Cooling Towel,Sports & Outdoors,3,105.06,315.18
18133,107194,1089,Ab Wheel Roller,Sports & Outdoors,2,22.47,44.94
12794,105048,1072,Photo Frame 20x30,Home & Kitchen,2,30.94,61.88
37355,114346,1012,E-Reader Case,Electronics,1,118.23,118.23
22856,109065,1116,First Aid Kit Basic,Beauty & Health,1,9.01,9.01
20819,108249,1079,Water Bottle 1L,Sports & Outdoors,1,48.51,48.51
11547,104550,1072,Photo Frame 20x30,Home & Kitchen,1,30.94,30.94
43811,116561,1036,Storytelling with Data,Books,1,13.7,13.7
21,100009,1042,Business Model Generation,Books,1,23.78,23.78
28893,111446,1051,Knife, Fork & Spoon Set,Home & Kitchen,1,10.91,10.91
40843,115532,1067,Spice Jar Set,Home & Kitchen,1,79.36,79.36
5512,102145,1013,HDMI Cable 2m,Electronics,2,287.28,574.56
29673,111726,1016,Phone Stand,Electronics,2,246.15,492.3
13942,105516,1073,Wall Clock Minimal,Home & Kitchen,1,43.43,43.43
38319,114669,1146,Polo Shirt,Clothing & Accessories,1,10.23,10.23
28747,111400,1094,Cooling Towel,Sports & Outdoors,1,105.06,105.06
34391,113323,1075,LED String Lights,Home & Kitchen,1,25.89,25.89
27555,110949,1047,The Black Swan,Books,1,29.39,29.39
2669,101038,1083,Cycling Gloves,Sports & Outdoors,2,104.84,209.68
31172,112224,1126,Cotton T-Shirt Basic,Clothing & Accessories,1,30.55,30.55
11798,104650,1144,Slippers Memory Foam,Clothing & Accessories,2,65.0,130.0
19109,107590,1036,Storytelling with Data,Books,1,13.7,13.7
823,100315,1005,Webcam HD,Electronics,1,140.61,140.61
37556,114418,1037,The Signal and the Noise,Books,2,31.66,63.32
15029,105941,1071,Candle Set Scented,Home & Kitchen,2,47.55,95.1
4966,101940,1019,Car Phone Mount,Electronics,1,252.26,252.26
22451,108907,1013,HDMI Cable 2m,Electronics,1,287.28,287.28
