order_id,order_date,customer_id,channel,region,order_total,shipping_cost,num_items
109599,2024-06-04 07:00,C00165,mobile_app,North,242.06,5.95,4
109600,2024-06-04 15:45,C01689,web,South,454.26,5.95,3
109601,2024-06-04 20:24,C02165,mobile_app,South,298.48,,3
109602,2024-06-04 23:51,C01806,web,South,80.71,5.95,2
109603,2024-06-04 06:18,C03667,mobile_app,East,298.6,,4
109604,2024-06-04 15:25,C01741,web,South,309.81,5.95,3
109605,2024-06-04 07:05,C03958,web,North,536.74,5.95,3
109606,2024-06-04 21:38,C01358,mobile_app,North,208.23,,2
109607,2024-06-04 22:07,C00699,mobile_app,North,252.58,5.95,2
109608,2024-06-04 18:22,C00725,mobile_app,South,22.47,5.95,1
109609,2024-06-04 23:43,C00482,web,South,63.05,5.95,1
109610,2024-06-04 06:19,C00985,web,Central,30.15,5.95,1
109611,2024-06-04 20:55,C03434,marketplace,North,403.96,5.95,3
109612,2024-06-04 21:16,C00292,mobile_app,West,327.83,5.95,4
109613,2024-06-04 21:51,C01984,mobile_app,Central,65.38,5.95,1
109614,2024-06-04 18:56,C00773,mobile_app,Central,188.0,5.95,4
109615,2024-06-04 09:40,C00164,mobile_app,Central,367.39,5.95,2
109616,2024-06-04 11:44,C01014,web,East,397.47,5.95,2
109617,2024-06-04 21:03,C00665,web,Central,64.81,5.95,2
109618,2024-06-04 09:26,C02089,web,South,112.43,5.95,3
109619,2024-06-04 18:37,C01718,web,West,285.7,5.95,5
109620,2024-06-04 22:38,C03697,mobile_app,South,566.77,5.95,4
109621,2024-06-04 15:05,C03857,mobile_app,North,291.9,5.95,4
109622,2024-06-04 22:57,C03165,web,North,223.61,5.95,3
109623,2024-06-04 13:55,C01819,mobile_app,South,70.24,5.95,1
109624,2024-06-04 14:49,C02020,marketplace,East,12.87,5.95,1
109625,2024-06-04 11:49,C02369,web,West,453.46,5.95,5
109626,2024-06-04 08:45,C03520,web,Central,63.86,5.95,1
109627,2024-06-04 22:58,C03772,mobile_app,South,36.73,5.95,1
109628,2024-06-04 06:36,C02706,web,South,54.78,5.95,1
109629,2024-06-04 23:16,C03675,web,Central,780.48,5.95,3
109630,2024-06-04 10:41,C03067,web,West,130.33,5.95,2
109631,2024-06-04 22:31,C02295,web,Central,105.05,5.95,3
109632,2024-06-04 13:30,C01628,mobile_app,West,63.09,5.95,2
109633,2024-06-04 21:26,C03289,web,East,117.31,5.95,2
109634,2024-06-04 12:28,C02176,web,North,314.89,5.95,3
109635,2024-06-04 10:22,C00457,mobile_app,Central,117.6,5.95,3
109636,2024-06-04 20:07,C01735,web,East,134.91,5.95,2
109637,2024-06-04 20:19,C01809,web,East,128.79,5.95,2
109638,2024-06-05 18:48,C00235,mobile_app,North,14.18,5.95,1
109639,2024-06-05 09:38,C00778,mobile_app,North,71.75,5.95,2
109640,2024-06-05 14:08,C01403,mobile_app,East,192.09,5.95,2
109641,2024-06-05 12:07,C01837,web,East,127.72,5.95,1
109642,2024-06-05 06:33,C03251,web,West,44.73,5.95,2
109643,2024-06-05 20:20,C02356,web,East,137.82,5.95,2
109644,2024-06-05 19:46,C03221,web,Central,783.16,5.95,3
109645,2024-06-05 19:31,C00191,mobile_app,Central,256.23,5.95,2
109646,2024-06-05 20:30,C03957,web,Central,150.7,5.95,2
109647,2024-06-05 09:17,C00140,web,East,261.13,5.95,4
109648,2024-06-05 20:59,C00227,web,South,153.58,5.95,3
109649,2024-06-05 06:44,C00351,web,Central,236.02,5.95,3
109650,2024-06-05 14:39,C01156,web,Central,70.5,5.95,1
109651,2024-06-05 23:20,C01878,mobile_app,North,713.15,5.95,4
109652,2024-06-05 18:40,C00887,web,Central,432.82,5.95,5
109653,2024-06-05 14:59,C03057,web,South,50.12,5.95,2
109654,2024-06-05 16:45,C02741,mobile_app,South,158.84,5.95,1
109655,2024-06-05 19:13,C00992,mobile_app,West,34.69,5.95,2
109656,2024-06-05 11:00,C02903,marketplace,South,25.89,5.95,1
109657,2024-06-05 16:13,C03197,web,South,71.25,5.95,3
109658,2024-06-05 21:59,C03006,web,East,240.97,5.95,4
109659,2024-06-05 10:30,C01594,mobile_app,West,114.35,5.95,3
109660,2024-06-05 23:31,C00247,marketplace,East,60.72,5.95,2
109661,2024-06-05 14:53,C03844,mobile_app,West,61.27,5.95,2
109662,2024-06-05 19:52,C01652,web,South,417.94,5.95,3
109663,2024-06-05 19:51,C02500,web,West,56.64,5.95,1
109664,2024-06-05 11:49,C01904,web,Central,27.24,5.95,1
109665,2024-06-05 14:34,C00707,mobile_app,West,130.92,5.95,3
109666,2024-06-05 15:12,C02835,web,North,194.32,5.95,3
109667,2024-06-05 21:38,C03404,web,North,85.42,5.95,2
109668,2024-06-05 17:14,C01959,web,West,150.98,5.95,3
109669,2024-06-05 22:16,C00572,web,North,858.89,5.95,4
109670,2024-06-05 15:36,C00265,mobile_app,South,141.01,5.95,2
109671,2024-06-05 19:37,C01367,web,Central,226.81,5.95,3
109672,2024-06-05 21:51,C00712,web,North,79.19,5.95,1
109673,2024-06-05 07:06,C01591,mobile_app,South,123.76,5.95,2
109674,2024-06-05 21:33,C00254,web,East,15.47,5.95,1
109675,2024-06-05 12:03,C01959,mobile_app,North,129.32,5.95,3
109676,2024-06-05 08:12,C00884,mobile_app,West,128.93,5.95,3
109677,2024-06-05 06:09,C00855,marketplace,East,313.05,5.95,2
109678,2024-06-05 13:11,C03405,marketplace,East,530.57,5.95,2
109679,2024-06-05 11:48,C03196,web,South,80.13,5.95,3
109680,2024-06-05 23:00,C00370,mobile_app,West,637.4,5.95,3
109681,2024-06-05 17:58,C02502,mobile_app,North,34.93,5.95,1
109682,2024-06-05 11:36,C03470,web,Central,210.26,5.95,2
109683,2024-06-05 07:15,C00280,marketplace,East,333.19,5.95,3
109684,2024-06-05 23:29,C02456,marketplace,South,21.82,5.95,1
109685,2024-06-05 17:37,C01430,web,North,52.87,5.95,1
109686,2024-06-05 10:01,C03317,web,North,193.25,5.95,3
109687,2024-06-05 07:23,C02469,marketplace,Central,70.24,5.95,1
109688,2024-06-05 19:41,C02375,web,North,745.18,5.95,4
109689,2024-06-05 15:52,C00774,mobile_app,North,85.05,5.95,2
109690,2024-06-05 21:22,C03607,mobile_app,West,496.57,5.95,3
109691,2024-06-05 15:56,C00652,web,South,377.42,5.95,2
109692,2024-06-05 13:30,C02948,web,South,810.28,5.95,4
109693,2024-06-05 23:40,C03187,web,West,18.73,5.95,1
109694,2024-06-05 06:52,C02995,web,South,75.22,5.95,2
109695,2024-06-05 10:43,C03248,web,East,359.79,5.95,4
109696,2024-06-05 12:52,C00306,web,South,14.18,5.95,1
109697,2024-06-05 16:22,C00811,web,South,415.98,5.95,3
109698,2024-06-05 10:17,C03531,mobile_app,East,220.11,5.95,3
109699,2024-06-05 22:15,C02831,web,South,258.27,5.95,3
109700,2024-06-05 23:45,C01890,mobile_app,East,34.72,5.95,1
109701,2024-06-06 22:56,C02728,web,Central,313.62,5.95,4
109702,2024-06-06 08:51,C00703,mobile_app,Central,150.36,5.95,4
109703,2024-06-06 20:10,C02075,web,South,71.93,5.95,2
109704,2024-06-06 23:24,C03766,mobile_app,North,115.91,5.95,4
109705,2024-06-06 06:28,C01555,mobile_app,Central,52.51,5.95,1
109706,2024-06-06 11:38,C01545,mobile_app,Central,122.59,5.95,2
109707,2024-06-06 18:20,C00749,mobile_app,South,59.04,5.95,2
109708,2024-06-06 16:31,C00903,web,East,360.52,5.95,3
109709,2024-06-06 10:01,C01171,web,North,164.9,5.95,3
109710,2024-06-06 06:29,C03301,web,North,867.41,5.95,4
109711,2024-06-06 14:15,C03223,mobile_app,East,176.96,,2
109712,2024-06-06 11:27,C01493,web,Central,20.6,5.95,2
109713,2024-06-06 15:39,C01621,web,South,79.4,5.95,2
109714,2024-06-06 06:05,C02386,web,North,18.73,5.95,1
109715,2024-06-06 08:42,C00326,web,North,108.59,5.95,2
109716,2024-06-06 16:32,C01238,web,South,223.84,5.95,4
109717,2024-06-06 13:56,C00376,mobile_app,East,169.61,5.95,3
109718,2024-06-06 07:46,C02857,mobile_app,Central,36.99,,2
109719,2024-06-06 20:17,C02324,web,Central,205.19,5.95,4
109720,2024-06-06 20:23,C01700,marketplace,Central,203.07,5.95,1
109721,2024-06-06 13:00,C00758,marketplace,West,357.53,5.95,3
109722,2024-06-06 20:13,C01857,web,Central,170.65,5.95,4
109723,2024-06-06 21:51,C02596,mobile_app,North,111.62,5.95,2
109724,2024-06-06 06:06,C02706,mobile_app,South,520.6,5.95,3
109725,2024-06-06 11:26,C00641,web,West,63.86,5.95,1
109726,2024-06-06 23:39,C03494,web,Central,199.15,5.95,3
109727,2024-06-06 14:00,C00001,web,North,326.23,5.95,3
109728,2024-06-06 18:21,C01106,mobile_app,East,97.4,5.95,2
109729,2024-06-06 18:03,C00701,marketplace,South,180.48,5.95,2
109730,2024-06-06 08:17,C01023,web,West,57.75,5.95,1
109731,2024-06-06 14:53,C01930,web,Central,257.21,5.95,1
109732,2024-06-06 06:50,C00134,marketplace,South,450.36,5.95,4
109733,2024-06-06 08:57,C01294,mobile_app,Central,97.57,5.95,3
109734,2024-06-06 09:36,C03866,web,Central,262.64,5.95,3
109735,2024-06-06 19:03,C03402,marketplace,East,90.74,,1
109736,2024-06-06 12:51,C03641,mobile_app,South,49.17,5.95,2
109737,2024-06-06 21:31,C02487,web,North,680.37,5.95,1
109738,2024-06-06 16:16,C03739,web,Central,166.39,5.95,3
109739,2024-06-06 18:09,C01298,web,North,226.01,5.95,2
109740,2024-06-06 14:10,C00736,web,Central,267.8,5.95,3
109741,2024-06-06 07:24,C02420,mobile_app,West,68.97,5.95,2
109742,2024-06-06 22:26,C03101,web,West,120.15,5.95,2
109743,2024-06-06 21:21,C03493,web,North,79.75,5.95,2
109744,2024-06-06 22:10,C02043,mobile_app,North,191.22,5.95,2
109745,2024-06-06 09:19,C02301,mobile_app,West,257.23,5.95,3
109746,2024-06-06 18:03,C01512,marketplace,North,82.59,5.95,2
109747,2024-06-06 08:36,C02045,mobile_app,Central,125.17,5.95,2
109748,2024-06-06 17:58,C02008,web,North,97.86,5.95,2
109749,2024-06-06 21:47,C02247,web,Central,737.37,5.95,1
109750,2024-06-06 07:16,C01110,mobile_app,North,305.72,5.95,2
109751,2024-06-06 15:57,C01143,mobile_app,East,68.2,5.95,2
109752,2024-06-06 14:49,C00594,mobile_app,East,68.44,5.95,1
109753,2024-06-06 06:33,C02207,web,South,82.1,5.95,2
109754,2024-06-06 07:04,C01346,mobile_app,North,122.9,5.95,2
109755,2024-06-06 22:42,C01701,marketplace,Central,128.38,5.95,1
109756,2024-06-06 19:32,C01033,mobile_app,Central,377.13,5.95,2
109757,2024-06-06 20:02,C01202,web,North,1077.43,5.95,4
109758,2024-06-07 22:07,C01208,web,Central,226.11,5.95,2
109759,2024-06-07 06:28,C03998,web,East,71.51,5.95,1
109760,2024-06-07 20:41,C00044,web,East,46.29,5.95,2
109761,2024-06-07 14:14,C01745,web,East,105.37,,3
109762,2024-06-07 13:38,C03065,mobile_app,East,74.29,5.95,2
109763,2024-06-07 19:47,C00430,mobile_app,South,420.83,5.95,3
109764,2024-06-07 09:55,C01881,mobile_app,South,55.0,5.95,2
109765,2024-06-07 06:50,C02025,web,North,85.55,5.95,2
109766,2024-06-07 20:22,C03104,marketplace,West,403.39,5.95,3
109767,2024-06-07 23:56,C00025,web,South,10.96,5.95,1
109768,2024-06-07 21:35,C01026,web,South,182.03,5.95,3
109769,2024-06-07 17:23,C01871,web,East,221.4,5.95,3
109770,2024-06-07 19:58,C01980,web,North,214.04,5.95,3
109771,2024-06-07 19:31,C00538,mobile_app,East,295.84,5.95,2
109772,2024-06-07 11:51,C03390,web,West,669.36,5.95,2
109773,2024-06-07 15:37,C03540,web,North,158.21,5.95,2
109774,2024-06-07 10:07,C01485,web,Central,73.91,5.95,2
109775,2024-06-07 17:39,C01988,web,North,232.84,5.95,3
109776,2024-06-07 20:58,C03986,web,West,466.07,5.95,5
109777,2024-06-07 22:43,C02361,web,West,81.69,5.95,2
109778,2024-06-07 07:22,C02429,mobile_app,South,66.48,5.95,2
109779,2024-06-07 15:44,C01906,mobile_app,West,20.9,5.95,1
109780,2024-06-07 23:55,C02210,web,North,283.8,5.95,5
109781,2024-06-07 11:21,C03094,web,North,63.86,5.95,1
109782,2024-06-07 23:13,C01700,web,North,258.94,5.95,4
109783,2024-06-07 23:34,C00157,web,East,291.43,5.95,3
109784,2024-06-07 07:50,C00287,mobile_app,Central,362.8,5.95,3
109785,2024-06-07 11:45,C00194,mobile_app,South,339.7,5.95,3
109786,2024-06-07 13:29,C00256,web,South,218.05,5.95,1
109787,2024-06-07 16:39,C01441,mobile_app,East,170.0,5.95,4
109788,2024-06-07 16:07,C01604,web,South,25.96,5.95,1
109789,2024-06-07 08:27,C02889,web,Central,18.73,5.95,1
109790,2024-06-07 18:56,C03299,marketplace,East,237.43,5.95,3
109791,2024-06-07 18:59,C03578,mobile_app,South,171.68,5.95,4
109792,2024-06-07 07:08,C03198,web,Central,34.73,5.95,1
109793,2024-06-07 18:32,C02000,web,North,33.58,5.95,1
109794,2024-06-07 07:39,C00607,web,Central,357.99,5.95,5
109795,2024-06-07 17:02,C03298,web,Central,15.21,5.95,1
109796,2024-06-07 06:24,C02517,web,East,106.14,5.95,4
109797,2024-06-07 23:51,C03816,web,North,33.63,,2
109798,2024-06-07 23:31,C03733,web,Central,52.87,5.95,1
109799,2024-06-07 12:40,C03641,web,North,9.01,5.95,1
109800,2024-06-07 07:03,C02621,web,South,122.45,5.95,2
109801,2024-06-07 23:18,C02111,web,Central,438.75,5.95,3
109802,2024-06-07 13:54,C02915,mobile_app,West,140.48,5.95,1
109803,2024-06-07 13:01,C03099,web,South,242.15,5.95,4
109804,2024-06-07 13:44,C03326,web,West,171.32,5.95,4
109805,2024-06-07 19:00,C02904,web,West,14.72,5.95,1
109806,2024-06-07 21:56,C00157,web,East,18.26,5.95,1
109807,2024-06-07 13:30,C01528,mobile_app,North,47.08,5.95,2
109808,2024-06-07 15:29,C03620,mobile_app,North,166.73,5.95,3
109809,2024-06-07 16:47,C02272,mobile_app,North,356.04,5.95,3
109810,2024-06-07 21:00,C00519,web,East,106.9,5.95,1
109811,2024-06-07 06:10,C03477,web,South,118.23,5.95,1
109812,2024-06-07 09:12,C00018,mobile_app,West,310.44,5.95,2
109813,2024-06-07 16:58,C02583,mobile_app,Central,415.4,5.95,5
109814,2024-06-07 09:57,C02553,web,Central,367.48,5.95,3
109815,2024-06-07 21:21,C01224,web,Central,255.59,5.95,3
109816,2024-06-07 22:49,C00001,web,North,147.74,5.95,3
109817,2024-06-07 15:01,C01568,web,North,100.63,5.95,3
109818,2024-06-07 16:50,C00011,web,South,287.28,5.95,1
109819,2024-06-07 13:11,C00054,web,North,25.05,5.95,1
109820,2024-06-07 23:23,C00299,web,South,79.04,5.95,2
109821,2024-06-07 07:07,C00773,web,South,98.0,5.95,2
109822,2024-06-07 08:05,C03281,web,East,161.44,5.95,3
109823,2024-06-07 17:00,C02948,web,North,56.65,5.95,2
109824,2024-06-07 09:56,C02174,mobile_app,North,112.49,5.95,3
109825,2024-06-07 06:22,C03067,web,South,180.44,5.95,4
109826,2024-06-07 10:01,C03965,mobile_app,Central,50.11,5.95,2
109827,2024-06-07 21:16,C02589,marketplace,Central,404.94,5.95,5
109828,2024-06-07 17:04,C01357,web,East,49.51,5.95,1
109829,2024-06-07 12:13,C03286,mobile_app,East,373.04,5.95,3
109830,2024-06-07 10:50,C03172,web,East,181.72,5.95,3
109831,2024-06-08 14:28,C00927,web,Central,262.6,5.95,5
109832,2024-06-08 12:02,C02324,marketplace,West,251.79,5.95,3
109833,2024-06-08 11:54,C00835,mobile_app,South,48.13,5.95,3
109834,2024-06-08 07:23,C01691,web,Central,328.93,5.95,5
109835,2024-06-08 20:05,C00610,web,Central,588.92,5.95,3
109836,2024-06-08 09:13,C01955,web,Central,800.72,5.95,3
109837,2024-06-08 08:08,C02643,web,Central,138.29,5.95,2
109838,2024-06-08 08:36,C00909,mobile_app,South,613.07,5.95,4
109839,2024-06-08 15:55,C00777,web,North,530.72,5.95,5
109840,2024-06-08 19:22,C02778,mobile_app,North,70.24,5.95,1
109841,2024-06-08 15:57,C03028,marketplace,West,485.37,5.95,2
109842,2024-06-08 14:23,C03901,web,West,67.75,5.95,2
109843,2024-06-08 17:02,C03089,web,South,124.63,5.95,3
109844,2024-06-08 09:58,C01203,web,North,261.11,5.95,1
109845,2024-06-08 09:34,C01834,mobile_app,East,533.91,5.95,2
109846,2024-06-08 19:49,C00935,web,West,29.78,5.95,2
109847,2024-06-08 07:08,C00813,web,North,294.46,5.95,5
109848,2024-06-08 12:15,C03330,web,East,345.83,5.95,3
109849,2024-06-08 13:06,C02710,mobile_app,North,398.97,5.95,3
109850,2024-06-08 10:20,C00111,mobile_app,West,367.4,5.95,2
109851,2024-06-08 10:31,C00067,web,North,162.92,5.95,2
109852,2024-06-08 15:15,C03174,mobile_app,Central,903.25,5.95,2
109853,2024-06-08 18:27,C02110,web,North,10.91,5.95,1
109854,2024-06-08 21:41,C00626,web,West,416.95,5.95,3
109855,2024-06-08 20:20,C01953,mobile_app,East,60.2,5.95,2
109856,2024-06-08 19:12,C01693,web,South,85.4,5.95,1
109857,2024-06-08 21:12,C02171,web,East,598.65,5.95,5
109858,2024-06-08 22:09,C00825,web,Central,167.4,5.95,4
109859,2024-06-08 20:01,C00383,mobile_app,Central,285.31,5.95,2
109860,2024-06-08 23:10,C01207,web,North,15.47,5.95,1
109861,2024-06-08 20:23,C00407,web,Central,111.0,5.95,2
109862,2024-06-08 10:06,C00014,mobile_app,West,99.96,5.95,2
109863,2024-06-08 19:53,C00771,web,East,49.76,5.95,1
109864,2024-06-08 11:32,C02658,mobile_app,Central,238.83,,3
109865,2024-06-08 23:36,C01587,web,South,183.8,5.95,3
109866,2024-06-08 18:54,C03247,web,Central,138.74,5.95,3
109867,2024-06-08 08:56,C03715,web,East,179.89,5.95,3
109868,2024-06-08 15:46,C03546,web,North,107.44,5.95,2
109869,2024-06-08 14:24,C01322,web,North,103.35,5.95,3
109870,2024-06-08 23:49,C00308,mobile_app,East,49.96,5.95,2
109871,2024-06-08 11:40,C01170,web,East,208.44,5.95,3
109872,2024-06-08 20:38,C01814,web,North,24.82,5.95,1
109873,2024-06-08 23:03,C02176,web,East,87.08,5.95,2
109874,2024-06-08 06:39,C02237,marketplace,South,293.17,5.95,2
109875,2024-06-08 14:16,C03721,web,East,598.75,5.95,4
109876,2024-06-08 07:52,C03270,marketplace,Central,284.41,5.95,3
109877,2024-06-08 23:15,C00789,web,Central,63.83,5.95,2
109878,2024-06-08 16:34,C01545,marketplace,East,269.32,5.95,3
109879,2024-06-08 10:24,C00246,web,North,151.97,5.95,3
109880,2024-06-08 22:44,C00122,web,South,52.6,5.95,1
109881,2024-06-08 19:19,C00230,web,East,146.9,5.95,3
109882,2024-06-08 21:40,C02801,web,East,79.93,5.95,2
109883,2024-06-08 22:31,C02969,mobile_app,Central,59.86,5.95,1
109884,2024-06-08 12:28,C02147,web,Central,83.84,5.95,2
109885,2024-06-08 16:45,C03777,mobile_app,South,281.19,5.95,2
109886,2024-06-08 10:26,C03011,mobile_app,East,345.84,,2
109887,2024-06-08 21:01,C01177,marketplace,North,642.22,5.95,4
109888,2024-06-08 16:31,C02214,marketplace,North,119.63,5.95,2
109889,2024-06-08 20:12,C02927,web,Central,283.32,5.95,3
109890,2024-06-08 09:53,C01958,mobile_app,South,190.14,5.95,4
109891,2024-06-08 10:17,C01969,mobile_app,South,115.4,5.95,3
109892,2024-06-08 14:15,C00805,mobile_app,East,135.72,5.95,2
109893,2024-06-08 23:10,C01842,web,Central,35.14,5.95,1
109894,2024-06-08 17:41,C03540,mobile_app,South,51.4,5.95,1
109895,2024-06-08 10:02,C02163,web,North,29.07,5.95,2
109896,2024-06-08 20:33,C01124,mobile_app,South,54.48,5.95,1
109897,2024-06-08 06:48,C00471,web,South,279.27,5.95,4
109898,2024-06-08 19:24,C00569,web,East,128.72,5.95,1
109899,2024-06-09 22:42,C01297,mobile_app,South,214.32,5.95,1
109900,2024-06-09 10:20,C03699,web,Central,210.65,5.95,2
109901,2024-06-09 10:16,C01369,mobile_app,South,286.48,5.95,5
109902,2024-06-09 20:11,C02500,web,East,293.08,5.95,4
109903,2024-06-09 20:10,C00555,marketplace,South,166.67,5.95,5
109904,2024-06-09 14:02,C01776,mobile_app,North,75.28,5.95,4
109905,2024-06-09 14:06,C00933,web,South,280.95,5.95,4
109906,2024-06-09 13:35,C01668,mobile_app,East,638.74,5.95,3
109907,2024-06-09 13:39,C00553,mobile_app,Central,129.17,5.95,3
109908,2024-06-09 22:24,C00565,web,East,96.41,,2
109909,2024-06-09 14:27,C02660,web,South,195.21,5.95,4
109910,2024-06-09 19:57,C01765,marketplace,North,172.19,5.95,3
109911,2024-06-09 17:25,C01528,web,East,252.26,5.95,1
109912,2024-06-09 07:35,C03744,web,East,107.6,5.95,3
109913,2024-06-09 08:45,C01251,mobile_app,East,326.27,5.95,3
109914,2024-06-09 19:09,C01971,web,South,400.69,5.95,5
109915,2024-06-09 18:02,C00215,mobile_app,North,532.74,5.95,3
109916,2024-06-09 19:26,C03530,web,South,200.2,5.95,1
109917,2024-06-09 07:37,C03275,web,South,256.33,5.95,3
109918,2024-06-09 07:36,C03716,mobile_app,North,149.52,5.95,2
109919,2024-06-09 09:27,C01607,web,West,183.19,5.95,4
109920,2024-06-09 16:19,C01392,marketplace,Central,116.03,5.95,4
109921,2024-06-09 13:02,C00224,web,Central,93.66,5.95,2
109922,2024-06-09 14:54,C01639,web,West,188.15,5.95,2
109923,2024-06-09 21:46,C01222,mobile_app,West,32.7,5.95,2
109924,2024-06-09 11:51,C03368,web,East,496.21,5.95,5
109925,2024-06-09 11:52,C02925,web,West,105.73,5.95,2
109926,2024-06-09 23:36,C02075,marketplace,East,335.34,5.95,3
109927,2024-06-09 12:03,C02045,mobile_app,North,732.77,5.95,4
109928,2024-06-09 09:26,C01626,web,West,116.22,5.95,1
109929,2024-06-09 18:36,C03632,web,West,52.51,5.95,1
109930,2024-06-09 07:40,C02180,mobile_app,South,23.16,5.95,1
109931,2024-06-09 08:55,C00484,mobile_app,North,71.13,5.95,2
109932,2024-06-09 14:00,C02619,web,North,204.67,5.95,2
109933,2024-06-09 06:26,C01105,web,Central,109.53,5.95,3
109934,2024-06-09 19:58,C03232,web,South,368.29,5.95,4
109935,2024-06-09 15:48,C02751,web,North,182.18,5.95,2
109936,2024-06-09 19:43,C02810,marketplace,North,675.38,5.95,4
109937,2024-06-09 16:12,C01166,web,East,71.51,5.95,1
109938,2024-06-09 14:05,C00335,marketplace,North,616.41,5.95,2
109939,2024-06-09 22:23,C02872,mobile_app,South,220.48,5.95,4
109940,2024-06-09 23:34,C02954,web,South,282.04,5.95,3
109941,2024-06-09 23:31,C03781,web,Central,151.23,5.95,1
109942,2024-06-09 11:03,C01067,mobile_app,West,543.7,5.95,2
109943,2024-06-09 16:10,C03942,mobile_app,East,226.84,5.95,4
109944,2024-06-09 11:48,C00936,web,Central,51.23,5.95,1
109945,2024-06-09 18:59,C03857,web,North,129.32,5.95,2
109946,2024-06-09 13:40,C03958,marketplace,East,891.77,5.95,5
109947,2024-06-09 21:29,C02888,web,East,82.04,5.95,2
109948,2024-06-09 15:14,C00934,mobile_app,Central,511.14,5.95,4
109949,2024-06-09 15:22,C02782,web,South,271.39,5.95,2
109950,2024-06-09 21:44,C02636,mobile_app,Central,264.22,5.95,3
109951,2024-06-09 07:18,C03510,mobile_app,Central,356.65,5.95,5
109952,2024-06-09 10:16,C02607,mobile_app,South,344.5,5.95,4
109953,2024-06-09 14:58,C02541,web,West,329.21,5.95,3
109954,2024-06-09 22:13,C02710,mobile_app,North,164.02,5.95,2
109955,2024-06-09 06:26,C01846,mobile_app,West,462.34,5.95,3
109956,2024-06-09 08:01,C00132,mobile_app,South,89.86,5.95,2
109957,2024-06-09 15:18,C00712,mobile_app,North,293.09,5.95,3
109958,2024-06-09 13:04,C01554,mobile_app,North,58.46,5.95,2
109959,2024-06-09 10:32,C00519,web,East,149.33,5.95,4
109960,2024-06-09 21:49,C00207,marketplace,Central,15.15,5.95,1
109961,2024-06-09 11:18,C02113,mobile_app,North,119.48,5.95,1
109962,2024-06-09 17:30,C02310,mobile_app,North,32.69,5.95,1
109963,2024-06-09 22:47,C01070,web,West,345.57,5.95,3
109964,2024-06-10 18:22,C03938,web,North,120.5,5.95,3
109965,2024-06-10 13:18,C00838,marketplace,South,38.8,5.95,2
109966,2024-06-10 20:44,C00110,web,North,493.56,5.95,1
109967,2024-06-10 12:04,C03851,mobile_app,East,132.43,5.95,3
109968,2024-06-10 15:15,C01322,marketplace,East,621.43,5.95,2
109969,2024-06-10 14:54,C01336,mobile_app,West,252.26,5.95,2
109970,2024-06-10 12:44,C02983,mobile_app,North,197.05,,3
109971,2024-06-10 11:04,C02610,web,North,116.62,5.95,3
109972,2024-06-10 18:19,C02611,web,Central,723.13,5.95,5
109973,2024-06-10 22:05,C01309,web,West,454.34,5.95,3
109974,2024-06-10 23:32,C02391,web,East,649.53,5.95,4
109975,2024-06-10 20:03,C01998,web,Central,348.67,5.95,5
109976,2024-06-10 20:01,C02547,web,East,42.32,5.95,2
109977,2024-06-10 06:40,C01648,marketplace,South,67.61,5.95,2
109978,2024-06-10 12:11,C01818,web,Central,84.81,5.95,2
109979,2024-06-10 12:08,C01751,web,North,616.53,5.95,5
109980,2024-06-10 21:38,C02152,web,West,114.79,5.95,4
109981,2024-06-10 07:30,C02103,mobile_app,West,389.52,5.95,3
109982,2024-06-10 13:28,C02476,marketplace,East,1289.64,5.95,5
109983,2024-06-10 16:10,C02869,marketplace,North,37.7,5.95,1
109984,2024-06-10 19:53,C03418,web,East,77.9,5.95,2
109985,2024-06-10 09:51,C02127,web,South,257.29,5.95,4
109986,2024-06-10 09:55,C02781,mobile_app,East,113.59,5.95,2
109987,2024-06-10 13:32,C03746,web,Central,48.4,5.95,2
109988,2024-06-10 10:33,C00679,web,North,216.49,5.95,4
109989,2024-06-10 06:06,C01718,mobile_app,South,93.24,5.95,1
109990,2024-06-10 16:38,C02964,mobile_app,North,23.04,,1
109991,2024-06-10 15:28,C03491,mobile_app,Central,141.68,5.95,3
109992,2024-06-10 21:06,C01480,mobile_app,West,52.64,5.95,2
109993,2024-06-10 12:13,C00290,marketplace,South,23.16,5.95,1
109994,2024-06-10 13:04,C03249,mobile_app,East,200.2,5.95,1
109995,2024-06-10 21:21,C03674,web,North,109.2,5.95,2
109996,2024-06-10 19:47,C00389,mobile_app,South,296.59,5.95,5
109997,2024-06-10 07:09,C00462,mobile_app,Central,223.69,5.95,5
109998,2024-06-10 07:10,C02043,web,South,241.56,5.95,3
109999,2024-06-10 17:56,C03345,mobile_app,West,113.82,5.95,3
110000,2024-06-10 20:03,C03148,web,North,300.14,5.95,3
110001,2024-06-10 10:20,C00932,web,West,134.59,5.95,3
110002,2024-06-10 19:12,C00392,mobile_app,North,47.18,5.95,2
110003,2024-06-10 12:56,C02032,mobile_app,South,70.24,5.95,1
110004,2024-06-10 12:10,C02991,mobile_app,East,315.18,5.95,1
110005,2024-06-10 11:45,C03568,marketplace,East,145.2,,3
110006,2024-06-10 18:49,C00768,web,Central,105.74,5.95,1
110007,2024-06-10 21:20,C00797,web,West,121.43,5.95,4
110008,2024-06-10 17:10,C02738,web,West,191.89,5.95,3
110009,2024-06-10 23:31,C00549,mobile_app,North,167.2,5.95,2
110010,2024-06-10 16:28,C02469,web,North,239.7,5.95,2
110011,2024-06-10 15:16,C02680,mobile_app,Central,246.05,5.95,3
